Project Name;Package Name;Type Name;Method Name;LOC;CC;PC;Line no;IsTest;Main prod class tested;Production classes tested
train-ticket-master;org.myproject.ms.monitoring.trace;ICHolder;isTracing;3;1;0;36;0;;
train-ticket-master;org.myproject.ms.monitoring.trace;ICHolder;close;14;4;1;41;0;;
train-ticket-master;org.myproject.ms.monitoring.trace;ICHolder;close;3;1;0;57;0;org.myproject.ms.monitoring.trace.ICHolder;org.myproject.ms.monitoring.trace.ICHolder
train-ticket-master;org.myproject.ms.monitoring.trace;ICHolder;push;6;2;2;62;0;org.myproject.ms.monitoring.trace.ICHolder;org.myproject.ms.monitoring.trace.ICHolder
train-ticket-master;org.myproject.ms.monitoring.trace;ICHolder;isCurrent;6;2;1;69;0;;
train-ticket-master;org.myproject.ms.monitoring.util;ArrayListItemAccum;getSpans;5;1;0;15;0;;
train-ticket-master;org.myproject.ms.monitoring.util;ArrayListItemAccum;toString;3;1;0;21;0;org.myproject.ms.monitoring.util.ArrayListItemAccum;org.myproject.ms.monitoring.util.ArrayListItemAccum
train-ticket-master;org.myproject.ms.monitoring.util;ArrayListItemAccum;report;5;1;1;28;0;;
train-ticket-master;org.myproject.ms.monitoring.util;ArrayListItemAccum;clear;5;1;0;35;0;;
train-ticket-master;org.myproject.ms.monitoring.util;ExceptionUtils;ExceptionUtils;3;1;0;14;0;;
train-ticket-master;org.myproject.ms.monitoring.util;ExceptionUtils;warn;8;2;1;18;0;;
train-ticket-master;org.myproject.ms.monitoring.util;ExceptionUtils;getLastException;3;1;0;27;0;;
train-ticket-master;org.myproject.ms.monitoring.util;ExceptionUtils;setFail;4;1;1;31;0;;
train-ticket-master;org.myproject.ms.monitoring.util;ExceptionUtils;getExceptionMessage;3;1;1;36;0;;
train-ticket-master;org.myproject.ms.monitoring.util;ItemNameUtil;shorten;7;2;1;12;0;;
train-ticket-master;org.myproject.ms.monitoring.util;ItemNameUtil;toLowerHyphen;14;4;1;20;0;org.myproject.ms.monitoring.util.ItemNameUtil;org.myproject.ms.monitoring.util.ItemNameUtil
train-ticket-master;org.myproject.ms.monitoring.util;TextMapUtil;TextMapUtil;2;1;0;10;0;;
train-ticket-master;org.myproject.ms.monitoring.util;TextMapUtil;asMap;12;2;1;12;0;;
train-ticket-master;org.myproject.ms.monitoring.util;TextMapUtil;compare;3;1;2;14;0;;
train-ticket-master;adminbasic;AdminBasicInfoApplication;main;3;1;1;26;0;;
train-ticket-master;adminbasic;AdminBasicInfoApplication;restTemplate;3;1;1;30;0;;
train-ticket-master;adminbasic.config;SecurityConfig;passwordEncoder;3;1;0;29;0;;
train-ticket-master;adminbasic.config;SecurityConfig;corsConfigurer;8;1;0;39;0;;
train-ticket-master;adminbasic.config;SecurityConfig;addCorsMappings;3;1;1;50;0;;
train-ticket-master;adminbasic.config;SecurityConfig;configure;4;1;1;63;0;;
train-ticket-master;adminbasic.controller;AdminBasicInfoController;home;3;1;1;29;0;;
train-ticket-master;adminbasic.controller;AdminBasicInfoController;getAllContacts;4;1;1;34;0;;
train-ticket-master;adminbasic.controller;AdminBasicInfoController;deleteContacts;4;1;2;41;0;;
train-ticket-master;adminbasic.controller;AdminBasicInfoController;modifyContacts;4;1;2;48;0;;
train-ticket-master;adminbasic.controller;AdminBasicInfoController;addContacts;4;1;2;55;0;;
train-ticket-master;adminbasic.controller;AdminBasicInfoController;getAllStations;4;1;1;62;0;;
train-ticket-master;adminbasic.controller;AdminBasicInfoController;deleteStation;4;1;2;69;0;;
train-ticket-master;adminbasic.controller;AdminBasicInfoController;modifyStation;4;1;2;76;0;;
train-ticket-master;adminbasic.controller;AdminBasicInfoController;addStation;4;1;2;83;0;;
train-ticket-master;adminbasic.controller;AdminBasicInfoController;getAllTrains;4;1;1;90;0;;
train-ticket-master;adminbasic.controller;AdminBasicInfoController;deleteTrain;4;1;2;97;0;;
train-ticket-master;adminbasic.controller;AdminBasicInfoController;modifyTrain;4;1;2;104;0;;
train-ticket-master;adminbasic.controller;AdminBasicInfoController;addTrain;4;1;2;111;0;;
train-ticket-master;adminbasic.controller;AdminBasicInfoController;getAllConfigs;4;1;1;118;0;;
train-ticket-master;adminbasic.controller;AdminBasicInfoController;deleteConfig;4;1;2;125;0;;
train-ticket-master;adminbasic.controller;AdminBasicInfoController;modifyConfig;4;1;2;132;0;;
train-ticket-master;adminbasic.controller;AdminBasicInfoController;addConfig;4;1;2;139;0;;
train-ticket-master;adminbasic.controller;AdminBasicInfoController;getAllPrices;4;1;1;146;0;;
train-ticket-master;adminbasic.controller;AdminBasicInfoController;deletePrice;4;1;2;153;0;;
train-ticket-master;adminbasic.controller;AdminBasicInfoController;modifyPrice;4;1;2;160;0;;
train-ticket-master;adminbasic.controller;AdminBasicInfoController;addPrice;4;1;2;167;0;;
train-ticket-master;adminbasic.controller;AdminBasicInfoControllerTest;setUp;4;1;0;37;0;;
train-ticket-master;adminbasic.controller;AdminBasicInfoControllerTest;testHome;3;1;0;43;1;;
train-ticket-master;adminbasic.controller;AdminBasicInfoControllerTest;testGetAllContacts;5;1;0;50;1;;
train-ticket-master;adminbasic.controller;AdminBasicInfoControllerTest;testDeleteContacts;5;1;0;59;1;;
train-ticket-master;adminbasic.controller;AdminBasicInfoControllerTest;testModifyContacts;7;1;0;68;1;;
train-ticket-master;adminbasic.controller;AdminBasicInfoControllerTest;testAddContacts;7;1;0;79;1;;
train-ticket-master;adminbasic.controller;AdminBasicInfoControllerTest;testGetAllStations;5;1;0;90;1;;
train-ticket-master;adminbasic.controller;AdminBasicInfoControllerTest;testDeleteStation;7;1;0;99;1;;
train-ticket-master;adminbasic.controller;AdminBasicInfoControllerTest;testModifyStation;7;1;0;110;1;;
train-ticket-master;adminbasic.controller;AdminBasicInfoControllerTest;testAddStation;7;1;0;121;1;;
train-ticket-master;adminbasic.controller;AdminBasicInfoControllerTest;testGetAllTrains;5;1;0;132;1;;
train-ticket-master;adminbasic.controller;AdminBasicInfoControllerTest;testDeleteTrain;5;1;0;141;1;;
train-ticket-master;adminbasic.controller;AdminBasicInfoControllerTest;testModifyTrain;7;1;0;150;1;;
train-ticket-master;adminbasic.controller;AdminBasicInfoControllerTest;testAddTrain;7;1;0;161;1;;
train-ticket-master;adminbasic.controller;AdminBasicInfoControllerTest;testGetAllConfigs;5;1;0;172;1;;
train-ticket-master;adminbasic.controller;AdminBasicInfoControllerTest;testDeleteConfig;5;1;0;181;1;;
train-ticket-master;adminbasic.controller;AdminBasicInfoControllerTest;testModifyConfig;7;1;0;190;1;;
train-ticket-master;adminbasic.controller;AdminBasicInfoControllerTest;testAddConfig;7;1;0;201;1;;
train-ticket-master;adminbasic.controller;AdminBasicInfoControllerTest;testGetAllPrices;5;1;0;212;1;;
train-ticket-master;adminbasic.controller;AdminBasicInfoControllerTest;testDeletePrice;7;1;0;221;1;;
train-ticket-master;adminbasic.controller;AdminBasicInfoControllerTest;testModifyPrice;7;1;0;232;1;;
train-ticket-master;adminbasic.controller;AdminBasicInfoControllerTest;testAddPrice;7;1;0;243;1;;
train-ticket-master;adminbasic.service;AdminBasicInfoService;getAllContacts;0;1;1;17;0;;
train-ticket-master;adminbasic.service;AdminBasicInfoService;addContact;0;1;2;25;0;;
train-ticket-master;adminbasic.service;AdminBasicInfoService;deleteContact;0;1;2;34;0;;
train-ticket-master;adminbasic.service;AdminBasicInfoService;modifyContact;0;1;2;43;0;;
train-ticket-master;adminbasic.service;AdminBasicInfoService;getAllStations;0;1;1;54;0;;
train-ticket-master;adminbasic.service;AdminBasicInfoService;addStation;0;1;2;62;0;;
train-ticket-master;adminbasic.service;AdminBasicInfoService;deleteStation;0;1;2;71;0;;
train-ticket-master;adminbasic.service;AdminBasicInfoService;modifyStation;0;1;2;80;0;;
train-ticket-master;adminbasic.service;AdminBasicInfoService;getAllTrains;0;1;1;91;0;;
train-ticket-master;adminbasic.service;AdminBasicInfoService;addTrain;0;1;2;99;0;;
train-ticket-master;adminbasic.service;AdminBasicInfoService;deleteTrain;0;1;2;108;0;;
train-ticket-master;adminbasic.service;AdminBasicInfoService;modifyTrain;0;1;2;117;0;;
train-ticket-master;adminbasic.service;AdminBasicInfoService;getAllConfigs;0;1;1;128;0;;
train-ticket-master;adminbasic.service;AdminBasicInfoService;addConfig;0;1;2;136;0;;
train-ticket-master;adminbasic.service;AdminBasicInfoService;deleteConfig;0;1;2;145;0;;
train-ticket-master;adminbasic.service;AdminBasicInfoService;modifyConfig;0;1;2;154;0;;
train-ticket-master;adminbasic.service;AdminBasicInfoService;getAllPrices;0;1;1;165;0;;
train-ticket-master;adminbasic.service;AdminBasicInfoService;addPrice;0;1;2;173;0;;
train-ticket-master;adminbasic.service;AdminBasicInfoService;deletePrice;0;1;2;182;0;;
train-ticket-master;adminbasic.service;AdminBasicInfoService;modifyPrice;0;1;2;191;0;;
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImpl;getServiceUrl;3;1;1;35;0;;
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImpl;getAllContacts;8;1;1;39;0;adminbasic.service.AdminBasicInfoServiceImpl;adminbasic.service.AdminBasicInfoServiceImpl
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImpl;deleteContact;8;1;2;54;0;adminbasic.service.AdminBasicInfoServiceImpl;adminbasic.service.AdminBasicInfoServiceImpl
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImpl;modifyContact;8;1;2;69;0;adminbasic.service.AdminBasicInfoServiceImpl;adminbasic.service.AdminBasicInfoServiceImpl
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImpl;addContact;8;1;2;85;0;adminbasic.service.AdminBasicInfoServiceImpl;adminbasic.service.AdminBasicInfoServiceImpl
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImpl;getAllStations;7;1;1;100;0;adminbasic.service.AdminBasicInfoServiceImpl;adminbasic.service.AdminBasicInfoServiceImpl
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImpl;addStation;9;1;2;116;0;adminbasic.service.AdminBasicInfoServiceImpl;adminbasic.service.AdminBasicInfoServiceImpl
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImpl;deleteStation;9;1;2;131;0;adminbasic.service.AdminBasicInfoServiceImpl;adminbasic.service.AdminBasicInfoServiceImpl
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImpl;modifyStation;9;1;2;146;0;adminbasic.service.AdminBasicInfoServiceImpl;adminbasic.service.AdminBasicInfoServiceImpl
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImpl;getAllTrains;7;1;1;163;0;adminbasic.service.AdminBasicInfoServiceImpl;adminbasic.service.AdminBasicInfoServiceImpl
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImpl;addTrain;9;1;2;178;0;adminbasic.service.AdminBasicInfoServiceImpl;adminbasic.service.AdminBasicInfoServiceImpl
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImpl;deleteTrain;8;1;2;194;0;adminbasic.service.AdminBasicInfoServiceImpl;adminbasic.service.AdminBasicInfoServiceImpl
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImpl;modifyTrain;9;1;2;208;0;adminbasic.service.AdminBasicInfoServiceImpl;adminbasic.service.AdminBasicInfoServiceImpl
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImpl;getAllConfigs;7;1;1;223;0;adminbasic.service.AdminBasicInfoServiceImpl;adminbasic.service.AdminBasicInfoServiceImpl
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImpl;addConfig;7;1;2;237;0;adminbasic.service.AdminBasicInfoServiceImpl;adminbasic.service.AdminBasicInfoServiceImpl
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImpl;deleteConfig;6;1;2;250;0;adminbasic.service.AdminBasicInfoServiceImpl;adminbasic.service.AdminBasicInfoServiceImpl
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImpl;modifyConfig;7;1;2;262;0;adminbasic.service.AdminBasicInfoServiceImpl;adminbasic.service.AdminBasicInfoServiceImpl
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImpl;getAllPrices;7;1;1;275;0;adminbasic.service.AdminBasicInfoServiceImpl;adminbasic.service.AdminBasicInfoServiceImpl
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImpl;addPrice;7;1;2;288;0;adminbasic.service.AdminBasicInfoServiceImpl;adminbasic.service.AdminBasicInfoServiceImpl
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImpl;deletePrice;7;1;2;302;0;adminbasic.service.AdminBasicInfoServiceImpl;adminbasic.service.AdminBasicInfoServiceImpl
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImpl;modifyPrice;7;1;2;316;0;adminbasic.service.AdminBasicInfoServiceImpl;adminbasic.service.AdminBasicInfoServiceImpl
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImplTest;setUp;3;1;0;32;0;;
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImplTest;testGetAllContacts;5;1;0;37;1;;
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImplTest;testDeleteContact;5;1;0;48;1;;
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImplTest;testModifyContact;7;1;0;59;1;;
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImplTest;testAddContact;7;1;0;72;1;;
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImplTest;testGetAllStations;5;1;0;85;1;;
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImplTest;testAddStation;7;1;0;96;1;;
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImplTest;testDeleteStation;7;1;0;109;1;;
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImplTest;testModifyStation;7;1;0;122;1;;
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImplTest;testGetAllTrains;5;1;0;135;1;;
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImplTest;testAddTrain;7;1;0;146;1;;
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImplTest;testDeleteTrain;5;1;0;159;1;;
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImplTest;testModifyTrain;7;1;0;170;1;;
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImplTest;testGetAllConfigs;5;1;0;183;1;;
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImplTest;testAddConfig;7;1;0;194;1;;
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImplTest;testDeleteConfig;5;1;0;207;1;;
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImplTest;testModifyConfig;7;1;0;218;1;;
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImplTest;testGetAllPrices;5;1;0;231;1;;
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImplTest;testAddPrice;7;1;0;242;1;;
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImplTest;testDeletePrice;7;1;0;255;1;;
train-ticket-master;adminbasic.service;AdminBasicInfoServiceImplTest;testModifyPrice;7;1;0;268;1;;
train-ticket-master;adminorder;AdminOrderApplication;main;3;1;1;25;0;;
train-ticket-master;adminorder;AdminOrderApplication;restTemplate;3;1;1;29;0;;
train-ticket-master;adminorder.config;SecurityConfig;passwordEncoder;3;1;0;28;0;;
train-ticket-master;adminorder.config;SecurityConfig;corsConfigurer;8;1;0;38;0;;
train-ticket-master;adminorder.config;SecurityConfig;addCorsMappings;3;1;1;49;0;;
train-ticket-master;adminorder.config;SecurityConfig;configure;4;1;1;62;0;;
train-ticket-master;adminorder.controller;AdminOrderController;home;3;1;1;26;0;;
train-ticket-master;adminorder.controller;AdminOrderController;getAllOrders;4;1;1;31;0;;
train-ticket-master;adminorder.controller;AdminOrderController;addOrder;4;1;2;38;0;;
train-ticket-master;adminorder.controller;AdminOrderController;updateOrder;4;1;2;44;0;;
train-ticket-master;adminorder.controller;AdminOrderController;deleteOrder;4;1;3;50;0;;
train-ticket-master;adminorder.controller;AdminOrderControllerTest;setUp;4;1;0;34;0;;
train-ticket-master;adminorder.controller;AdminOrderControllerTest;testHome;3;1;0;40;1;;
train-ticket-master;adminorder.controller;AdminOrderControllerTest;testGetAllOrders;5;1;0;46;1;;
train-ticket-master;adminorder.controller;AdminOrderControllerTest;testAddOrder;7;1;0;55;1;;
train-ticket-master;adminorder.controller;AdminOrderControllerTest;testUpdateOrder;7;1;0;66;1;;
train-ticket-master;adminorder.controller;AdminOrderControllerTest;testDeleteOrder;5;1;0;77;1;;
train-ticket-master;adminorder.controller;FoodControllerTest;setUp;4;1;0;34;0;;
train-ticket-master;adminorder.controller;FoodControllerTest;testHome;3;1;0;40;1;;
train-ticket-master;adminorder.controller;FoodControllerTest;testFindAllFoodOrder;5;1;0;47;1;;
train-ticket-master;adminorder.controller;FoodControllerTest;testCreateFoodOrder;7;1;0;56;1;;
train-ticket-master;adminorder.controller;FoodControllerTest;testUpdateFoodOrder;7;1;0;67;1;;
train-ticket-master;adminorder.controller;FoodControllerTest;testDeleteFoodOrder;5;1;0;78;1;;
train-ticket-master;adminorder.controller;FoodControllerTest;testFindFoodOrderByOrderId;5;1;0;87;1;;
train-ticket-master;adminorder.controller;FoodControllerTest;testGetAllFood;5;1;0;96;1;;
train-ticket-master;adminorder.service;AdminOrderService;getAllOrders;0;1;1;13;0;;
train-ticket-master;adminorder.service;AdminOrderService;deleteOrder;0;1;3;21;0;;
train-ticket-master;adminorder.service;AdminOrderService;updateOrder;0;1;2;31;0;;
train-ticket-master;adminorder.service;AdminOrderService;addOrder;0;1;2;40;0;;
train-ticket-master;adminorder.service;AdminOrderServiceImpl;getServiceUrl;3;1;1;34;0;;
train-ticket-master;adminorder.service;AdminOrderServiceImpl;getAllOrders;33;3;1;38;0;adminorder.service.AdminOrderServiceImpl;adminorder.service.AdminOrderServiceImpl
train-ticket-master;adminorder.service;AdminOrderServiceImpl;deleteOrder;18;2;3;86;0;adminorder.service.AdminOrderServiceImpl;adminorder.service.AdminOrderServiceImpl
train-ticket-master;adminorder.service;AdminOrderServiceImpl;updateOrder;19;2;2;116;0;adminorder.service.AdminOrderServiceImpl;adminorder.service.AdminOrderServiceImpl
train-ticket-master;adminorder.service;AdminOrderServiceImpl;addOrder;19;2;2;148;0;adminorder.service.AdminOrderServiceImpl;adminorder.service.AdminOrderServiceImpl
train-ticket-master;adminorder.service;AdminOrderServiceImplTest;setUp;3;1;0;32;0;;
train-ticket-master;adminorder.service;AdminOrderServiceImplTest;testGetAllOrders1;12;1;0;37;1;;
train-ticket-master;adminorder.service;AdminOrderServiceImplTest;testGetAllOrders2;14;1;0;57;1;;
train-ticket-master;adminorder.service;AdminOrderServiceImplTest;testDeleteOrder1;7;1;0;79;1;;
train-ticket-master;adminorder.service;AdminOrderServiceImplTest;testDeleteOrder2;7;1;0;92;1;;
train-ticket-master;adminorder.service;AdminOrderServiceImplTest;testUpdateOrder1;9;1;0;105;1;;
train-ticket-master;adminorder.service;AdminOrderServiceImplTest;testUpdateOrder2;9;1;0;120;1;;
train-ticket-master;adminorder.service;AdminOrderServiceImplTest;testAddOrder1;9;1;0;135;1;;
train-ticket-master;adminorder.service;AdminOrderServiceImplTest;testAddOrder2;9;1;0;150;1;;
train-ticket-master;adminorder.service;FoodServiceImplTest;setUp;3;1;0;34;0;;
train-ticket-master;adminorder.service;FoodServiceImplTest;testCreateFoodOrder1;6;1;0;39;1;;
train-ticket-master;adminorder.service;FoodServiceImplTest;testCreateFoodOrder2;7;1;0;47;1;;
train-ticket-master;adminorder.service;FoodServiceImplTest;testDeleteFoodOrder1;6;1;0;56;1;;
train-ticket-master;adminorder.service;FoodServiceImplTest;testDeleteFoodOrder2;8;1;0;64;1;;
train-ticket-master;adminorder.service;FoodServiceImplTest;testFindAllFoodOrder1;7;1;0;74;1;;
train-ticket-master;adminorder.service;FoodServiceImplTest;testFindAllFoodOrder2;5;1;0;83;1;;
train-ticket-master;adminorder.service;FoodServiceImplTest;testUpdateFoodOrder1;6;1;0;90;1;;
